start date: 05/30/13, end date: 05/31/13, keyword: economy
Joe Hogan,0.0843331,9.30366391042
CNBC,0.0,23.1894538545
Deutsche Bank,0.0018782,2.30012870032
Asia,0.0600167,53.2199462939
U.S. government,0.0169132,0.233346552986
Silverado,0.0,3.462262611
Eric S. Rosengren,0.0,44.1603405587
ECB,0.0,0.849782425382
Phil Orlando,0.125132,5.66341495425
Helen Massy-Beresford,0.0,3.41339720891
Steven Ricchiuto,0.0,2.57804622111
Inflation,0.0108452,1.04768145218
Ian Stannard,0.167176,9.61485322074
Again Capital,0.0494686,2.97680657216
PVM,0.0,4.74376015947
CIBC,0.505275,47.230909645
St. Petersburg Florida,0.0,2.5512603357
Namrata Anchan,-0.210347,5.81080238471
Mark Potter (judge),0.0,7.29604657519
Andy Busch,0.0,14.6029516119
HSBC,0.0,0.611938783799
Goldman Sachs,0.3315799,23.596107563
Miller Tabak & Co,0.227815,2.92030296954
Bashar al-Assad,-0.0939834,0.0790385717966
Chairman Hubertus von Gruenberg,0.172298,5.6518882734
Republic of China,-0.4846903,31.1597346857
Chicago,0.0,2.18534028319
IHS Global Insight,0.0505875,3.20826097154
Angela Merkel,-0.3038301,2.64106912281
MKS Capital,0.0620531,2.93815024626
Virginia,0.0812095,27.6914321308
Jackie DeAngelis,0.0,5.97891140356
Germany,0.097216,2.26688964303
Bank,0.0,2.50161288301
Melissa Lee,0.0415327,2.53989007055
S&P 500,1.0038171,96.3561963436
KKR Global Institute,0.076886,43.9140762331
Linda Stern,0.0,5.81080238471
Swiss magazine,0.0,5.6518882734
Steve "Silk" Hurley,0.125454,6.39802416257
Federal Reserve System,-1.4321149,318.706908208
Canton Ohio,-0.135201,4.16952085671
BK Asset Management,0.2447007,3.5190741426
American Petroleum Institute,-0.0979933,19.0193678276
Carole Ferguson,0.315919,4.44979581919
Andrew Wilkinson,0.200393,3.90082052334
QE,-0.23452,3.95177020598
Korea Electric Power,-0.193859,6.30049746671
General Motors Co,-0.19568,2.27373368629
Tampa Florida,0.0,2.62571374695
Bernard Sin,-0.043375,5.00157526151
Paris,0.218997,17.0509265561
China Asset Management Company,0.0,3.93156021765
Reuters,0.3366152,52.7348431749
Pascale Denis,0.0,10.0326107587
Mario Draghi,0.0,1.12551744156
CAC-40,0.149294,2.13970516657
Michael Tyler,0.108883,3.10468000154
Netherlands,0.0780994,0.835419199988
People's Republic of China,0.283788,0.288575153534
AT&T,0.0,1.90091376775
Memorial Day,0.054035,35.7110159106
Mervyn King (economist),0.0452053,5.56287581294
Washington,0.0,1.23678868815
Jan Paschal,0.0,2.5512603357
Boris Schlossberg,0.0520023,2.51695140682
Nikkei 225,-2.21757,63.0407639325
CBOE Volatility Index,0.722135,46.6585358914
HSBC Bank Canada,0.115358,0.846471816212
oil ministers,0.106036,4.2553740959
France,-0.277633,5.53410835763
Competition Commission,-0.0471048,3.05751694274
Olivier Jakob,0.342287,36.727756174
KOSPI,-0.497389,1.54331630818
New York City,0.0,21.2019283765
charset-error,0.2488325,22.8258374898
Oregon,0.0705375,32.8580266612
Costco,-0.80091,44.1603405587
Commerzbank,-0.194943,1.37366573726
Tamas Varga,0.0,3.93909612162
JGB,-0.0986417,6.98721699029
Florida,0.0,2.83072414512
Saudi Arabia,0.2005685,15.0093420417
high-tech products,-0.203399,3.766198616
BNP Paribas,0.914487,19.9576335432
Bangko Sentral ng Pilipinas,-0.01417,8.19666937969
Warren Buffett,0.0,28.376204215
Joy Global,-2.39157,58.3385265874
John Kilduff,-0.0967098,3.11928797056
Berkshire Hathaway,0.0,32.4289259808
Raymond James Financial,0.0495816,4.53554378862
Brian Sponheimer,0.0,4.16952085671
Georges Pauget,0.289518,7.71098296228
ABB Asea Brown Boveri,-0.0300511,8.33861244638
Commonwealth Bank,-0.34671,1.01815440783
Las Vegas Nevada,0.0527805,39.6490756002
Tokyo,-0.520079,17.6883738726
Dow Jones,-0.758329,0.84180750455
Jacqueline Wong,0.0,3.40845200019
Thomson Reuters,0.0671113,1.3400129263
Rosemarie Francisco,0.0,4.53554378862
crude oil,-0.179906,1.70133109027
Dallara,0.0,8.43843441677
Ben Collett,-0.187048,9.42847246681
Martin Santa,0.0,3.16799553576
New York Lincolnshire,0.101626,11.8492735496
European Central Bank,0.2169867,0.94692710848
Robert Pemberton,0.0,8.00984206327
The Wall Street Journal,0.0,1.04203693526
Dow Jones Industrial Average,1.1973315,43.4282240597
Edmunds.com,0.0509008,4.16952085671
Kelly Teoh,0.0,3.05751694274
Kasper Rorsted,0.0,8.00984206327
Shanghai,-0.1069662,13.2463154958
FX (TV network),-0.136027,2.38511253072
MKS,-0.255492,4.33732976451
Societe Generale,0.243657,2.25466005773
City of London,0.234326,2.06516145715
Stifel Nicolaus,-0.0801234,1.78544896781
RidgeWorth Investments,0.0,5.81080238471
Foreign Exchange,0.0413034,2.95455956601
Chong Yoon-Chou,0.0,6.30049746671
China Securities Index Co,0.264198,3.93156021765
Asia-Pacific,0.0,1.24612821108
Toyota,0.0249171,0.920015238934
Chuck Mikolajczak,0.0,4.53554378862
Bank of Canada,0.0,2.69942275016
Ulrich Spiesshofer,-0.0218741,8.00984206327
Environmental Investigation Agency,-0.05226,19.1093151333
United Kingdom,0.0824451,0.190730065622
SDA,0.246412,4.53554378862
Kohlberg Kravis Roberts,0.1577848,69.016926728
U.S. Treasurys,-0.0293858,7.20801179705
Vancouver Canada,0.153725,3.93156021765
Federal Open Market Committee,0.0,25.6181545666
Fu Shuaiwei,-0.526642,9.70628893937
Lions,2.14166,58.3385265874
retail investors,1.2120262,28.9113170235
Dhara Ranasinghe,0.0,2.3840715708
Ramya Muthukumaran,-0.312255,5.81080238471
Slovenia,-0.0298234,3.04608179249
Connecticut,0.0537238,3.62471658703
government,-0.087479,10.6484147869
SAFE,0.0400369,2.95455956601
Nikkei 225 index,-0.112428,3.05872945318
Daniel Brebner,-0.0137319,4.24738262668
Chrysler,-0.104241,4.22737114204
New Zealand,0.0696053,2.17682600298
European Union,-0.3581013,1.93532273758
Danske Bank,0.0,2.3105136389
Merrill Lynch,0.0753406,1.52393405164
Federated Investors,0.159889,9.63424263221
Victoria Bryan,0.0,4.24738262668
Commerce Department,-1.4205734,56.0472408779
FTSE 250 Index,0.0,1.62070326832
TD Securities,0.17561,2.59608622032
London,0.3614423,30.4654968609
Shawn Liu,-0.0368532,6.11409993228
Koichi Hamada,0.131506,4.84833029972
Vienna Austria,0.0,4.2553740959
Alan Gayle,0.0821513,9.44540180768
Vienna,0.0329264,8.6717396007
Bank of Japan,1.5786775,34.4810805768
Singapore,0.6405829,47.0777845742
George Silver,0.0348895,7.51899536925
Clearwire Corp,0.4157725,32.8580266612
Thomas Becket,0.173113,8.00984206327
Facebook,2.70101,13.5890334837
John Doyle (artist),0.0,7.21005500381
Morgan Stanley,-0.1036036,17.8311894287
Ryanair,-0.0682206,3.05751694274
Verizon Communications,0.0,1.67907641271
Michael Hewson,-0.0788727,7.18481757381
Russia,-0.0248345,0.0
AXA,0.0,11.90030463
New Zealand Treasury,1.1410282,89.6371260991
Rich Ilczyszyn,-0.0216785,4.88369800667
Daniel Bases,0.0,4.53554378862
CBOE Volatility index,-0.0526043,6.96008089194
Japan,-0.0396092,106.702635553
George Askew,0.0,6.11409993228
Trinh Nguyen,0.240163,6.82031648809
Fed,0.6258406,346.544819555
Z-Ben Advisors,0.0,3.93156021765
Arthur Lau,-0.0590939,3.78745644074
Greg Gibbs,0.0,4.20497278184
Middle East,0.0917867,0.0
OPEC,0.4773184,35.0886165582
New York New York,-0.1675338,69.8364433947
David Petraeus,0.471452,38.0711467292
Sharon Epperson,0.0,38.5888167026
Bank of England,0.511844,1.12413205275
Moody's,-0.0954245,26.3060305183
Prime Minister Shinzo Abe,0.0484317,2.21970105464
Susan Fenton,-0.380448,8.14466848196
SPDR Gold Trust,0.0,13.9220105471
Poly Real Estate,0.265001,1.96175990983
DETROIT,0.0,2.4259805878
Tempus Inc.,0.0,5.26963976917
Switzerland,0.260137,4.01262824808
GDP,-0.8547194,62.9132533869
Beijing,-0.284479,1.97568863436
Mark Carney,0.0147821,4.30972862947
Purchasing Managers' Index,-0.0417886,4.98267632267
Schaeffer's Investment Research,-0.506281,2.33316075302
Twitter,0.0,0.961726295612
CMC Markets,0.083625,2.02310509413
Standard & Poor's,0.0,3.91266930066
Britain,0.0,9.44576632972
Global Energy Group,0.0,51.7893868049
Dane Zajc,0.0,5.6518882734
CNBC World,0.227432,5.63346247718
Ford Motor Company,0.0835716,1.3740533809
Haruhiko Kuroda,-0.029148,1.156722539
Mary Beth Fisher,0.138317,6.01938013922
Sierra,0.0,4.16952085671
Frankfurt.,0.0,5.6518882734
Manhattan,0.0,1.22538415393
International Monetary Fund,-0.0235305,0.362799978117
Bank of America,0.591964,14.9880033467
Aberdeen Asset Management Asia,0.0,4.08706332943
TrueCar.com,0.0,3.462262611
precious metal,-0.403046,1.42283187762
Hang Seng,0.0850341,3.920083479
DAX,0.2817022,55.239610395
Poland,-0.0205924,1.46590884038
CRT Capital Group,0.137172,3.28847647174
real estate developers,0.453389,4.73481112595
stock markets,0.1211697,4.85030926388
Tim Evans,0.0976276,3.05231664509
State Administration,0.026811,2.7502856461
Tom Tucci,0.2074644,53.1011052162
Schwab Center for Financial Research,-0.399638,39.2476797883
U.S. Energy Information Administration,-0.0448183,18.9733927482
Asian,0.0797453,29.9965427426
UBS Investment Bank,0.0,2.53989007055
start date: 05/29/13, end date: 05/30/13, keyword: oil
disambiguated name,sentiment,significance
Martin Midstream Partners,-0.396771,6.57299625573
Paris,0.0,1.52138225128
Calif./DALLAS,0.0,5.97061591924
John Kilduff,-0.0967098,4.77124375569
Reuters,0.1429862,23.056604547
Middle East,-0.9467613,16.2270766162
Saudi Arabia,0.291164,44.4086438988
Mitul Kotecha,0.0975611,2.02419386417
Honda,-0.333793,2.18838507581
crude oil,-0.179906,3.46730671361
Connecticut,0.0537238,2.50153897474
Sprint Nextel,0.0,3.25872978809
CAC-40,0.149294,2.93464447173
San Francisco California,0.0,3.16567765802
Brent Scowcroft,0.0,4.09149940606
Newedge,0.0,6.23842334369
Tokyo City,0.0,5.37603173996
Labor Department,0.431402,20.3654210973
Global Energy Group,0.0,65.9998985297
government,-0.606333,1.32452481941
Alaska,0.338669,3.89755569021
Fereidun Fesharaki,0.0,65.9998985297
Brenda Kelly,0.379075,23.5772585365
Nikkei 225 index,-0.112428,3.91013996722
oil output,0.816338,24.0652793553
NV Energy,0.0903822,4.41141206109
oil producer,0.82989,50.4796506712
Commerce Department,-0.1350494,22.1021577656
same-sex marriages,0.25254,4.73865729431
Vienna Austria,0.0,5.46937649575
San Ramon California,0.0,9.26512761429
Nasdaq,0.0226825,1.83353201016
API,0.4043257,54.8528371473
London,0.0768259,5.16267295877
Daniel Martin (cyclist),-0.200041,6.42886404698
Nikkei 225,0.0,36.4910326701
South Korea,-0.257802,0.407348687842
FTSE 250 Index,0.0,2.38375202153
MMLP,-0.448907,6.57299625573
New York Lincolnshire,0.0198225,1.54877162003
oil ministers,0.106036,5.46937649575
Dish Network,0.0,5.76380655995
France,0.1798464,8.70590489505
oil markets,0.0,4.39465534554
Exxon Mobil Corp,0.0,4.73865729431
Kathy Lien,0.0350257,3.32808218288
Olivier Jakob,0.342287,53.3233202773
Larry Hatheway,0.0,6.42886404698
KOSPI,-0.306443,0.936525777984
Vienna,0.0329264,36.8973338176
Bank of Japan,0.946638,22.3133575363
Singapore,-0.0444431,1.36675362096
National Association of Realtors,0.125863,41.9002011527
New York City,0.0415828,44.4759717973
charset-error,0.0586222,0.720209136564
China,0.0,5.05601267788
Tehran,-1.0,2.63683900853
Chief Executive John Watson,0.115951,11.9924999851
London Brent,0.0,4.25216834496
Tamas Varga,0.0,5.24997235337
Gene McGillian,0.206051,5.04885082091
Indonesia,0.0,1.37340033053
Avago Technologies,0.0,5.64722786547
Organisation for Economic Co-operation and Development,-0.143194,25.7908509156
United States,-2.0313711,115.879867096
Oil Boom,-0.299614,30.0883776416
Michael Hewson,-0.0788727,30.2015390406
Oil Minister Ali al-Naimi,1.996527,56.7708994746
Russia,-0.049669,6.32178282487
North America,-0.334718,1.97089754235
Rich Ilczyszyn,-0.0216785,6.6641781728
Tradition Energy,0.140727,3.57634553913
Nikkei,-0.349686,2.44984335342
NVE,0.117823,6.57299625573
iitrader.com LLC,0.0,3.78789651287
Japan,-0.0071038,25.8536287826
Arctic,0.0502958,7.71101632177
Fed,0.3735231,53.6327172788
Berkshire Hathaway,0.179327,3.32765031655
Dallas,0.0127883,4.95109243149
Asia,-0.358729,24.5714451289
OPEC,0.1744457,110.384896078
Capital Economics,-0.0559243,1.81676358058
Oil prices,-0.131159,2.85976315089
New York New York,-0.1940325,13.9357093558
ANZ (Fiji),0.0,2.79232162941
David Petraeus,0.353589,42.894925697
Europe,-0.411505,0.0641855662404
Australia,0.0,0.312927493254
Iran,-1.0,0.579487979495
Energy Information Agency,0.0,4.69904654618
S&P 500,0.1422536,63.545290279
Retailer Express,0.0273916,6.57299625573
California,0.214664,3.27527900674
Again Capital,0.0494686,4.10488515287
SEC,-0.217859,4.48107616278
gross domestic product,-0.127248,6.51757747631
PVM,0.0,6.11061735836
Marguerita Choy,0.0,3.71653512903
New York State Common Retirement,0.0666433,5.97061591924
Exxon,0.0284853,8.67411934651
Tokyo,-0.16166,0.734688400989
Dow Jones,-0.758329,1.55699954657
GDP,-0.435593,16.3429674137
Purchasing Managers' Index,-0.0417886,22.9523791505
Hong Kong,0.0,0.666024688091
CMC Markets,0.083625,3.20068718279
Barry Bonds,0.0,4.55222448401
HSBC,0.0,1.31300934979
Britain,0.0,19.3665599053
Royal Dutch Shell,0.340815,2.79808467037
Bashar al-Assad,-0.1879668,9.80351930291
Chevron Corporation,0.208834,6.81062777683
Dow Jones Industrial Average,0.3296896,37.1043389914
Danielle Fugere,0.194721,8.97510825103
Republic of China,-0.1477833,10.712869334
Stamford Connecticut,0.0778066,2.9560047714
Chicago,0.0,1.52567816721
MidAmerican Energy Holdings Co,0.0868318,6.57299625573
Gisborne New Zealand,0.0,4.2907832801
Angela Merkel,0.0199949,1.23899081993
International Monetary Fund,-0.0235305,1.81400592527
Andy Lebow,0.369145,6.6641781728
Germany,0.100057,0.35315401483
Hang Seng,0.0,2.18838507581
Clearwire,0.0,4.41141206109
DAX,0.2410104,57.298379858
Philippines,0.0,1.17876168192
Ryoma Furumi,0.0,11.0899366001
Melissa Lee,0.0415327,3.35941943699
KKR Global Institute,0.0576645,47.5973041723
CNBC Asia,0.0209383,1.84865778036
stock markets,-0.0190043,4.36923864443
Central Intelligence Agency,0.0,26.2197026926
Braden Reddall,0.0,4.73865729431
Tim Evans,0.0976276,4.69939417197
Syria,-0.813641,5.52895188446
Dow,0.0,1.99632942406
BK Asset Management,0.0660527,1.74488916917
American Petroleum Institute,-0.2169666,59.8408653338
U.S. Energy Information Administration,-0.0242259,44.0191594307
Environmental Investigation Agency,-0.0224366,44.2153744376
Federal Reserve System,-0.6985824,95.2040194969
Kohlberg Kravis Roberts,0.1183386,73.2558696413
UBS Investment Bank,0.0,3.35941943699
start date: 05/29/13, end date: 05/30/13, keyword: middle
disambiguated name,sentiment,significance
John Kilduff,-0.0967098,7.25110151991
Reuters,0.289819,9.44264108815
Middle East,-1.5595949,143.806339885
cold,-0.557415,6.50901174075
Scotland,-0.294198,2.92518215986
Saudi Arabia,0.0075345,48.713863443
respiratory syndrome,-0.297778,11.9571879084
Condoleezza Rice,0.0762799,4.74484358452
Germany,0.0,12.0560737981
Newedge,0.0,8.95365235919
United States Senate,-0.384037,3.51093444708
government,0.0905955,4.43112282534
Muammar al-Gaddafi,-0.0280509,12.5007808467
George H. W. Bush,0.0,5.06438155081
Tim Evans,0.0976276,7.15711743728
oil output,0.816338,37.5517259981
oil producer,0.27663,6.65999042206
America,-0.156888,5.50099736209
Lindsey Graham,0.290784,2.64945279569
United Arab Emirates,-0.241576,26.1230241829
Bush administration,0.0,3.29308572721
Vienna Austria,0.0,8.43649241567
API,0.0140817,37.3111866179
kidney failure,-0.233256,8.43649241567
Afghanistan,0.0,1.26352719929
President Obama,-0.296499,6.17584290711
oil ministers,0.106036,8.43649241567
France,0.0142608,49.5983848838
oil markets,0.0,6.62627971487
Dr. William Schaffner,-0.0918382,7.34832418909
Vanderbilt University Medical Center,-0.107971,5.75392999167
Arabian Peninsula,0.44045,39.2369813237
vaccines,0.0403409,6.31962611638
Vanderbilt University,0.0,5.46609932774
Lockerbie,-0.210734,7.74058617731
Tehran,-1.0,4.35799939091
infectious disease,-0.0179515,10.4465270632
London Brent,0.0,6.38229547555
pediatrics,-0.211771,8.1910249857
Libya,0.193955,15.1921946333
World Health Organization,-0.396049,28.9424339486
United States,-0.2945796,58.076319883
CNN International,0.0778286,3.06378542162
Organisation for Economic Co-operation and Development,0.0,4.91416471816
Oil Boom,-0.299614,45.2324133838
cough,-0.761464,83.4578697469
Oil Minister Ali al-Naimi,0.665509,7.15200218392
Russia,-0.049669,23.4181620809
Influenza,-0.0235287,6.37593256218
Washington D.C.,-0.391883,3.40772983859
iitrader.com LLC,0.0,6.06123358686
Dick Cheney,0.0747716,4.32153258713
Fed,-0.0339172,2.19059871025
Kuwait,-0.184857,3.45797639145
Diarrhea,-0.0604038,44.4790916291
John McCain,0.0685017,3.85332786138
OPEC,-0.4022073,70.4351204022
Republican Party (United States),0.195883,3.61922925487
New York New York,-0.0572415,3.76663344787
ANZ (Fiji),0.0,4.56894038314
Iran,-1.230385,28.2685850643
Energy Information Agency,0.0,7.34832418909
sneezing,-0.14125,8.1910249857
Nashville Tennessee,-0.0668176,6.26004282734
immune systems,-0.413042,7.34832418909
Again Capital,0.0494686,6.50901174075
Dr. Mark Denison,0.399586,14.9948498606
Iraq,-0.333541,16.7650559548
Hong Kong,-0.593664,1.96749739362
Toronto,-0.6014,3.76955253419
Centers for Disease Control and Prevention,-0.394994,4.80687221826
Pneumonia,-0.449132,6.50901174075
CDC,0.0,15.1972169561
Twitter,0.0,1.93831525915
Rich Ilczyszyn,-0.0216785,9.72718763847
Tokyo City,0.0,8.07422581826
U.S. Energy Information Administration,0.0205924,4.18123248454
Britain,0.0,22.5983957383
Bashar al-Assad,-0.1762773,44.785344353
Qatar,-0.0606104,25.0686480002
Republic of China,0.0403737,2.56150939243
Chicago,0.0,2.86562816731
Ronald Reagan,-0.286187,4.46187625596
Eosinophilic pneumonia,-0.129608,8.1910249857
International Monetary Fund,-0.0235305,3.38284438251
HIV,-0.479642,6.31962611638
Andy Lebow,0.369145,9.72718763847
Senate Foreign Relations Committee,0.371338,3.34966826278
National Institutes of Health,-0.178181,6.64324085138
Donald Rumsfeld,0.150047,6.27791740307
Jordan,-0.092224,20.9944926132
Ryoma Furumi,0.0,14.6824834869
fever,-0.415066,49.954769635
CNN,-0.233742,2.66771875909
Syria,-0.971069,54.4592917174
Al-Qaeda,-0.152816,2.28946020419
Saddam Hussein,-0.103995,8.09194608777
American Petroleum Institute,-0.1189733,50.30858142
Tunisia,0.0,32.0479678865
Joe Lieberman,0.400807,5.97209880908
Environmental Investigation Agency,0.0298234,4.22282053245
United Kingdom,-0.0400045,17.8505671306
military equipment,0.175746,7.74058617731
Federal Reserve System,-0.3296546,26.7772421134
Gregory Hartl,-0.170097,10.2286421107
start date: 05/29/13, end date: 05/30/13, keyword: war
disambiguated name,sentiment,significance
White House,0.144799,2.20447791266
Coffee Bay,0.0839677,3.48456814517
Reuters,0.289819,0.158611379924
Middle East,-1.36234,14.0669027591
Texas,0.0516028,1.85915578918
Saudi Arabia,0.0905955,8.66685197996
Condoleezza Rice,0.0762799,2.36110411362
Newedge,0.0,5.06165184374
United States Senate,-0.384037,6.53763486765
Pantai Cenang beach,0.334224,3.48456814517
government,0.0905955,1.64914613264
Muammar al-Gaddafi,-0.0280509,7.61595330154
George H. W. Bush,0.0,2.61415797033
North Island,0.0796371,3.48456814517
oil output,0.322108,3.02572512806
New Zealand,0.127979,1.34075787181
HCA Holdings Inc,0.0,6.00141689023
Swimming,0.264646,4.49802522316
Sunrise Beach,0.0182586,3.48456814517
oil producer,0.27663,3.72140043116
Navagio Beach,-0.446142,3.48456814517
Lindsey Graham,0.290784,0.834382622413
Venice Beach,-0.0179515,6.75099565977
Bush administration,0.0,9.70015667454
India,0.0,0.11142273801
Long Beach,0.0,5.52206055097
API,0.0140817,6.43391705795
Foxy Beach,0.0403418,3.48456814517
Afghanistan,0.0800737,14.9926003721
Caribbean,0.252865,2.51359276312
President Obama,-0.296499,2.96095828076
Gulf,0.354427,3.97334484099
Balos Beach,0.0739401,8.50635626224
